date,city,temperature_c,humidity_percent,rainfall_mm
2023-04-28,Porto,20.4,70.1,3.4
2023-04-29,Porto,21.7,76.3,1.2
2023-04-30,Porto,20.3,51.8,5.4
2023-05-01,Porto,22.6,58.1,0.5
2023-05-02,Porto,21.8,59.4,0.1
2023-05-03,Porto,20.8,68.9,0.6
2023-05-04,Porto,23.9,65.8,1.0
2023-05-05,Porto,23.4,58.7,0.4
2023-05-06,Porto,21.2,59.7,4.2
2023-05-07,Porto,20.4,72.2,1.2
2023-05-08,Porto,20.3,56.0,2.9
2023-05-09,Porto,22.6,62.2,0.4
2023-05-10,Porto,24.6,78.8,1.9
2023-05-11,Porto,20.7,68.8,0.9
2023-05-12,Porto,24.1,62.7,2.1
2023-05-13,Porto,23.5,64.9,0.6
2023-05-14,Porto,26.3,59.1,0.9
2023-05-15,Porto,25.0,48.6,2.3
2023-05-16,Porto,24.8,57.6,1.9
2023-05-17,Porto,21.4,62.6,7.5
2023-05-18,Porto,22.0,58.1,0.5
2023-05-19,Porto,23.7,64.4,1.1
2023-05-20,Porto,20.1,57.0,2.0
2023-05-21,Porto,24.6,59.1,2.9
2023-05-22,Porto,24.8,62.7,0.2
2023-05-23,Porto,21.0,60.2,1.8
2023-05-24,Porto,24.9,51.8,1.4
2023-05-25,Porto,23.3,39.6,1.7
2023-05-26,Porto,24.0,49.3,0.6
2023-05-27,Porto,21.2,59.3,0.5
2023-05-28,Porto,27.2,64.9,0.7
2023-05-29,Porto,24.0,49.8,0.7
2023-05-30,Porto,29.2,52.8,2.9
2023-05-31,Porto,21.0,55.0,1.1
2023-06-01,Porto,28.1,57.7,3.3
2023-06-02,Porto,27.3,55.6,3.0
2023-06-03,Porto,26.5,49.6,0.8
2023-06-04,Porto,27.0,55.8,0.9
2023-06-05,Porto,24.5,52.6,5.2
2023-06-06,Porto,26.3,55.5,0.3
2023-06-07,Porto,25.0,40.6,0.8
2023-06-08,Porto,25.0,58.8,0.7
2023-06-09,Porto,27.5,48.1,2.0
2023-06-10,Porto,28.2,50.1,1.2
2023-06-11,Porto,23.3,46.6,2.0
2023-06-12,Porto,23.6,57.6,2.0
2023-06-13,Porto,22.7,53.5,1.7
2023-06-14,Porto,24.3,56.9,3.4
2023-06-15,Porto,25.0,72.8,1.6
2023-06-16,Porto,24.6,48.2,1.8
2023-06-17,Porto,24.3,66.5,1.4
2023-06-18,Porto,23.1,47.1,0.3
2023-06-19,Porto,23.8,58.8,0.7
2023-06-20,Porto,26.9,57.8,2.6
2023-06-21,Porto,24.0,59.2,1.8
2023-06-22,Porto,26.1,61.4,0.3
2023-06-23,Porto,24.7,52.6,1.3
2023-06-24,Porto,23.7,48.5,0.1
2023-06-25,Porto,25.8,56.2,1.5
2023-06-26,Porto,27.7,58.2,1.7
2023-06-27,Porto,25.5,53.7,5.1
2023-06-28,Porto,23.1,57.9,2.6
2023-06-29,Porto,21.9,62.0,1.5
2023-06-30,Porto,28.6,38.8,1.4
2023-07-01,Porto,29.3,54.7,0.5
2023-07-02,Porto,20.6,56.6,0.3
2023-07-03,Porto,25.5,59.4,1.9
2023-07-04,Porto,24.7,48.6,1.6
2023-07-05,Porto,27.4,50.5,0.5
2023-07-06,Porto,24.3,39.6,0.2
2023-07-07,Porto,29.2,44.7,4.0
2023-07-08,Porto,26.4,35.3,0.3
2023-07-09,Porto,29.7,49.1,0.6
2023-07-10,Porto,22.8,53.0,0.5
2023-07-11,Porto,23.9,66.7,0.3
2023-07-12,Porto,24.6,56.7,1.4
2023-07-13,Porto,27.7,56.2,1.1
2023-07-14,Porto,25.4,52.1,1.0
2023-07-15,Porto,22.7,46.2,2.5
2023-07-16,Porto,28.4,49.6,4.4
2023-07-17,Porto,25.0,52.0,4.2
2023-07-18,Porto,27.8,61.6,0.4
2023-07-19,Porto,23.9,45.9,1.5
2023-07-20,Porto,25.2,50.3,0.3
2023-07-21,Porto,25.8,43.7,1.5
2023-07-22,Porto,27.6,50.3,0.8
2023-07-23,Porto,23.8,49.4,0.2
2023-07-24,Porto,26.1,51.2,1.5
2023-07-25,Porto,29.3,53.7,2.6
2023-07-26,Porto,24.1,46.5,1.4
2023-07-27,Porto,22.3,52.4,0.9
2023-07-28,Porto,25.7,58.3,5.0
2023-07-29,Porto,23.0,56.4,3.8
2023-07-30,Porto,25.7,53.4,2.5
2023-07-31,Porto,25.0,58.3,0.6
2023-08-01,Porto,27.8,55.7,0.8
2023-08-02,Porto,26.4,54.9,0.3
2023-08-03,Porto,22.5,58.3,0.1
2023-08-04,Porto,24.4,41.7,1.7
2023-08-05,Porto,24.6,52.7,0.2
2023-08-06,Porto,22.2,62.6,2.5
2023-08-07,Porto,23.2,52.1,1.4
2023-08-08,Porto,22.9,56.4,2.3
2023-08-09,Porto,22.8,46.4,1.1
2023-08-10,Porto,26.5,53.3,1.4
2023-08-11,Porto,22.0,58.0,2.0
2023-08-12,Porto,20.5,51.6,0.5
2023-08-13,Porto,20.6,55.2,2.3
2023-08-14,Porto,24.6,54.7,2.1
2023-08-15,Porto,24.1,58.0,3.6
2023-08-16,Porto,23.9,47.1,0.7
2023-08-17,Porto,21.5,57.7,1.6
2023-08-18,Porto,25.9,61.1,0.3
2023-08-19,Porto,24.3,66.8,1.1
2023-08-20,Porto,25.3,59.4,0.2
2023-08-21,Porto,26.9,46.3,1.1
2023-08-22,Porto,18.8,50.9,0.3
2023-08-23,Porto,27.0,53.6,2.1
2023-08-24,Porto,21.8,47.5,6.3
2023-08-25,Porto,22.8,54.6,2.8
2023-08-26,Porto,20.0,53.8,0.2
2023-08-27,Porto,23.6,56.5,1.0
2023-08-28,Porto,24.0,69.2,1.6
2023-08-29,Porto,19.5,58.5,0.3
2023-08-30,Porto,20.7,64.2,0.6
2023-08-31,Porto,23.8,48.1,1.5
2023-09-01,Porto,22.3,57.1,0.5
2023-09-02,Porto,21.3,55.7,2.9
2023-09-03,Porto,23.7,64.2,0.9
2023-09-04,Porto,19.6,59.1,2.0
2023-09-05,Porto,19.4,50.8,1.2
2023-09-06,Porto,20.8,58.9,0.6
2023-09-07,Porto,20.4,66.9,1.8
2023-09-08,Porto,20.7,57.6,1.1
2023-09-09,Porto,22.5,71.9,0.4
2023-09-10,Porto,20.0,56.3,1.0
2023-09-11,Porto,21.0,54.5,0.3
2023-09-12,Porto,18.2,63.8,0.3
2023-09-13,Porto,22.8,74.8,4.1
2023-09-14,Porto,23.2,64.4,1.4
2023-09-15,Porto,21.0,50.9,0.7
2023-09-16,Porto,16.3,71.2,3.8
2023-09-17,Porto,19.8,64.4,1.4
2023-09-18,Porto,15.1,68.1,1.3
2023-09-19,Porto,17.7,77.8,0.3
2023-09-20,Porto,22.2,56.3,0.8
2023-09-21,Porto,19.4,64.9,0.5
2023-09-22,Porto,18.1,70.1,2.7
2023-09-23,Porto,20.5,64.2,2.5
2023-09-24,Porto,22.1,66.3,0.8
2023-09-25,Porto,15.6,72.2,0.4
2023-09-26,Porto,17.2,54.4,3.9
2023-09-27,Porto,17.4,68.7,0.0
2023-09-28,Porto,16.0,65.6,3.6
2023-09-29,Porto,16.5,66.4,4.7
2023-09-30,Porto,15.2,64.4,0.3
2023-10-01,Porto,20.5,66.9,0.8
2023-10-02,Porto,15.9,72.3,3.1
2023-10-03,Porto,14.6,60.4,8.4
2023-10-04,Porto,16.1,74.4,0.6
2023-10-05,Porto,14.0,67.8,1.9
2023-10-06,Porto,16.4,65.9,0.8
2023-10-07,Porto,20.6,64.7,2.2
2023-10-08,Porto,18.5,76.4,2.5
2023-10-09,Porto,13.6,68.1,8.9
2023-10-10,Porto,18.4,65.3,0.1
2023-10-11,Porto,15.9,76.1,1.7
2023-10-12,Porto,15.6,56.9,3.0
2023-10-13,Porto,16.1,72.9,14.3
2023-10-14,Porto,10.8,70.3,15.9
2023-10-15,Porto,18.9,78.8,2.6
2023-10-16,Porto,15.4,80.8,0.5
2023-10-17,Porto,10.0,69.8,0.5
2023-10-18,Porto,12.9,80.5,2.3
2023-10-19,Porto,10.7,75.4,6.0
2023-10-20,Porto,15.5,75.7,6.5
2023-10-21,Porto,15.9,62.4,2.5
2023-10-22,Porto,14.5,84.8,8.2
2023-10-23,Porto,14.7,76.0,4.8
2023-10-24,Porto,16.4,65.6,2.7
2023-10-25,Porto,12.5,74.6,4.4
2023-10-26,Porto,13.5,75.8,4.2
2023-10-27,Porto,9.7,81.5,9.1
2023-10-28,Porto,13.7,68.4,0.3
2023-10-29,Porto,15.7,70.7,2.2
2023-10-30,Porto,12.8,75.0,1.3
2023-10-31,Porto,18.5,83.8,3.5
2023-11-01,Porto,11.3,71.9,8.5
2023-11-02,Porto,9.7,78.5,9.5
2023-11-03,Porto,11.7,81.0,7.2
2023-11-04,Porto,12.6,79.1,3.0
2023-11-05,Porto,8.4,80.7,4.3
2023-11-06,Porto,9.9,77.5,4.2
2023-11-07,Porto,13.5,71.8,6.1
2023-11-08,Porto,5.7,89.3,2.7
2023-11-09,Porto,9.9,71.7,2.3
2023-11-10,Porto,11.6,81.1,2.4
2023-11-11,Porto,9.3,88.1,0.8
2023-11-12,Porto,10.1,94.7,7.4
2023-11-13,Porto,12.7,81.8,5.0
2023-11-14,Porto,6.2,78.8,4.6
2023-11-15,Porto,13.9,75.4,0.9
2023-11-16,Porto,9.5,73.1,7.5
2023-11-17,Porto,6.2,75.3,2.5
2023-11-18,Porto,14.1,73.4,12.8
2023-11-19,Porto,13.7,77.1,2.6
2023-11-20,Porto,13.0,80.5,4.7
2023-11-21,Porto,8.1,81.9,2.1
2023-11-22,Porto,10.9,84.6,0.2
2023-11-23,Porto,9.5,69.8,4.3
2023-11-24,Porto,11.1,90.1,0.4
2023-11-25,Porto,9.3,66.3,8.3
2023-11-26,Porto,14.0,83.8,1.5
2023-11-27,Porto,12.3,77.2,7.9
2023-11-28,Porto,12.7,86.2,0.2
2023-11-29,Porto,10.8,79.8,10.5
2023-11-30,Porto,9.2,88.6,2.8
2023-12-01,Porto,9.4,80.6,9.8
2023-12-02,Porto,7.3,73.7,1.5
2023-12-03,Porto,4.0,92.2,3.4
2023-12-04,Porto,5.8,91.2,3.5
2023-12-05,Porto,6.6,93.4,2.2
2023-12-06,Porto,7.9,81.9,4.5
2023-12-07,Porto,9.3,86.3,3.0
2023-12-08,Porto,7.6,91.3,2.1
2023-12-09,Porto,5.0,84.1,9.8
2023-12-10,Porto,6.7,84.7,3.9
2023-12-11,Porto,5.7,84.3,6.8
2023-12-12,Porto,8.5,74.8,5.2
2023-12-13,Porto,5.5,80.2,5.4
2023-12-14,Porto,4.1,77.9,1.9
2023-12-15,Porto,14.1,83.4,1.0
2023-12-16,Porto,8.3,87.8,10.4
2023-12-17,Porto,9.4,82.6,12.1
2023-12-18,Porto,8.3,80.9,6.9
2023-12-19,Porto,10.4,80.6,8.7
2023-12-20,Porto,5.2,82.9,1.5
2023-12-21,Porto,10.0,85.5,12.3
2023-12-22,Porto,6.0,87.3,1.6
2023-12-23,Porto,9.2,82.0,2.4
2023-12-24,Porto,10.1,80.3,6.6
2023-12-25,Porto,10.4,81.3,2.8
2023-12-26,Porto,6.8,85.3,1.6
2023-12-27,Porto,11.2,79.8,0.8
2023-12-28,Porto,4.9,92.3,4.2
2023-12-29,Porto,6.8,74.7,8.9
2023-12-30,Porto,4.7,90.3,3.1
2023-12-31,Porto,4.0,84.6,2.6
2024-01-01,Porto,8.1,83.2,3.5
2024-01-02,Porto,7.6,89.0,6.7
2024-01-03,Porto,5.8,87.9,5.3
2024-01-04,Porto,7.6,99.0,2.7
2024-01-05,Porto,9.0,79.2,4.5
2024-01-06,Porto,8.9,82.5,16.1
2024-01-07,Porto,7.6,90.1,0.7
2024-01-08,Porto,5.9,91.2,11.9
2024-01-09,Porto,7.2,82.1,6.6
2024-01-10,Porto,7.9,80.6,1.1
2024-01-11,Porto,8.4,83.5,1.7
2024-01-12,Porto,6.8,91.8,3.6
2024-01-13,Porto,4.5,84.9,6.5
2024-01-14,Porto,7.1,81.5,7.3
2024-01-15,Porto,9.8,84.7,3.0
2024-01-16,Porto,8.5,94.0,5.3
2024-01-17,Porto,7.4,74.4,0.3
2024-01-18,Porto,8.7,91.2,8.8
2024-01-19,Porto,6.7,75.6,7.6
2024-01-20,Porto,5.7,76.2,2.8
2024-01-21,Porto,8.2,86.5,3.6
2024-01-22,Porto,6.6,77.1,0.9
2024-01-23,Porto,8.1,56.7,5.9
2024-01-24,Porto,7.0,85.1,3.2
2024-01-25,Porto,13.1,80.2,4.7
2024-01-26,Porto,8.2,82.7,1.2
2024-01-27,Porto,10.8,85.0,3.4
2024-01-28,Porto,11.3,85.6,2.6
2024-01-29,Porto,5.6,81.4,3.1
2024-01-30,Porto,11.4,81.3,3.6
2024-01-31,Porto,11.6,80.5,6.6
2024-02-01,Porto,8.1,75.0,21.4
2024-02-02,Porto,8.8,89.3,2.9
2024-02-03,Porto,8.2,80.4,3.0
2024-02-04,Porto,15.3,82.1,2.0
2024-02-05,Porto,9.0,68.2,6.6
2024-02-06,Porto,14.7,80.2,4.6
2024-02-07,Porto,12.1,86.6,5.2
2024-02-08,Porto,11.8,79.2,0.9
2024-02-09,Porto,9.4,80.4,21.5
2024-02-10,Porto,10.3,76.6,6.6
2024-02-11,Porto,8.8,72.2,2.6
2024-02-12,Porto,9.8,80.1,2.4
2024-02-13,Porto,13.0,77.3,1.4
2024-02-14,Porto,10.3,78.3,2.6
2024-02-15,Porto,10.8,76.1,3.0
2024-02-16,Porto,10.6,78.9,2.6
2024-02-17,Porto,9.3,70.5,1.5
2024-02-18,Porto,8.2,66.1,6.0
2024-02-19,Porto,12.4,74.4,0.4
2024-02-20,Porto,7.7,77.0,1.7
2024-02-21,Porto,14.6,68.6,2.8
2024-02-22,Porto,10.5,80.4,1.8
2024-02-23,Porto,12.3,67.3,4.8
2024-02-24,Porto,9.2,78.8,2.6
2024-02-25,Porto,12.7,66.6,7.3
2024-02-26,Porto,10.7,75.4,7.4
2024-02-27,Porto,16.8,86.6,4.4
2024-02-28,Porto,11.9,71.7,4.4
2024-02-29,Porto,9.4,80.2,8.4
2024-03-01,Porto,12.2,79.2,10.8
2024-03-02,Porto,12.7,90.2,5.1
2024-03-03,Porto,14.7,77.8,2.0
2024-03-04,Porto,13.5,74.4,0.9
2024-03-05,Porto,12.7,74.1,6.0
2024-03-06,Porto,10.8,70.9,11.0
2024-03-07,Porto,13.4,74.4,0.1
2024-03-08,Porto,14.5,75.8,0.9
2024-03-09,Porto,17.0,75.7,8.7
2024-03-10,Porto,15.6,64.2,0.1
2024-03-11,Porto,12.2,68.6,5.8
2024-03-12,Porto,14.0,64.6,0.9
2024-03-13,Porto,13.0,72.7,6.2
2024-03-14,Porto,14.3,85.1,5.6
2024-03-15,Porto,16.8,77.2,1.7
2024-03-16,Porto,13.8,74.0,4.4
2024-03-17,Porto,15.7,61.9,17.5
2024-03-18,Porto,13.8,63.4,8.5
2024-03-19,Porto,16.9,78.6,2.0
2024-03-20,Porto,14.2,64.0,4.8
2024-03-21,Porto,17.0,64.8,7.8
2024-03-22,Porto,17.4,60.0,12.8
2024-03-23,Porto,17.0,74.9,0.9
2024-03-24,Porto,14.7,67.7,2.0
2024-03-25,Porto,13.5,72.6,2.1
2024-03-26,Porto,21.3,64.9,4.5
2024-03-27,Porto,18.6,67.4,8.2
2024-03-28,Porto,21.4,53.5,5.5
2024-03-29,Porto,16.5,70.6,4.1
2024-03-30,Porto,17.7,80.6,0.0
2024-03-31,Porto,22.6,55.8,4.1
2024-04-01,Porto,19.1,79.5,1.7
2024-04-02,Porto,20.1,72.0,3.9
2024-04-03,Porto,14.8,67.4,3.5
2024-04-04,Porto,16.0,64.2,8.5
2024-04-05,Porto,19.2,63.6,1.9
2024-04-06,Porto,16.0,63.9,0.7
2024-04-07,Porto,19.2,79.5,0.7
2024-04-08,Porto,18.2,60.0,0.2
2024-04-09,Porto,18.5,67.0,0.1
2024-04-10,Porto,15.4,65.4,1.4
2024-04-11,Porto,17.2,59.3,1.0
2024-04-12,Porto,17.5,58.4,0.5
2024-04-13,Porto,18.0,57.0,0.8
2024-04-14,Porto,18.5,55.8,0.0
2024-04-15,Porto,21.8,66.2,3.2
2024-04-16,Porto,19.2,55.3,5.1
2024-04-17,Porto,18.7,64.0,1.3
2024-04-18,Porto,20.7,59.4,1.3
2024-04-19,Porto,18.4,73.4,1.2
2024-04-20,Porto,16.9,67.6,0.5
2024-04-21,Porto,22.1,61.2,7.4
2024-04-22,Porto,18.8,66.2,1.0
2024-04-23,Porto,19.8,65.1,1.5
2024-04-24,Porto,22.9,49.4,1.4
2024-04-25,Porto,17.8,55.9,0.7
2024-04-26,Porto,21.6,65.4,0.8
2024-04-27,Porto,20.2,47.7,0.9
2024-04-28,Porto,13.9,69.6,1.1
2024-04-29,Porto,19.2,66.2,2.6
2024-04-30,Porto,18.4,61.6,1.7
2024-05-01,Porto,20.3,59.6,1.3
2024-05-02,Porto,24.6,71.4,3.5
2024-05-03,Porto,24.0,55.9,4.0
2024-05-04,Porto,27.1,52.9,2.6
2024-05-05,Porto,23.1,45.2,0.4
2024-05-06,Porto,23.6,58.1,1.3
2024-05-07,Porto,26.2,56.5,2.4
2024-05-08,Porto,19.9,59.8,1.6
2024-05-09,Porto,24.6,54.0,1.3
2024-05-10,Porto,27.8,53.9,2.3
2024-05-11,Porto,20.8,59.0,0.4
2024-05-12,Porto,21.2,54.1,0.8
2024-05-13,Porto,23.1,49.6,1.7
2024-05-14,Porto,26.1,55.9,2.6
2024-05-15,Porto,22.5,60.3,0.9
2024-05-16,Porto,25.2,51.6,0.7
2024-05-17,Porto,24.7,58.4,0.2
2024-05-18,Porto,24.5,61.4,1.6
2024-05-19,Porto,22.6,58.3,0.3
2024-05-20,Porto,20.7,49.3,1.5
2024-05-21,Porto,24.7,48.7,0.1
2024-05-22,Porto,19.8,62.9,0.4
2024-05-23,Porto,22.0,59.4,0.6
2024-05-24,Porto,24.6,62.0,2.9
2024-05-25,Porto,26.6,51.6,2.2
2024-05-26,Porto,26.5,56.5,2.1
2024-05-27,Porto,26.1,49.9,0.2
2024-05-28,Porto,27.5,54.6,2.5
2024-05-29,Porto,23.3,55.9,0.1
2024-05-30,Porto,25.1,50.9,0.9
2024-05-31,Porto,22.0,53.5,1.2
2024-06-01,Porto,23.8,53.5,2.5
2024-06-02,Porto,20.7,46.4,2.7
2024-06-03,Porto,24.8,68.1,2.2
2024-06-04,Porto,28.3,55.6,1.7
2024-06-05,Porto,27.2,53.9,0.2
2024-06-06,Porto,22.2,67.0,0.9
2024-06-07,Porto,23.8,56.6,1.9
2024-06-08,Porto,26.3,54.6,1.2
2024-06-09,Porto,22.1,70.2,3.2
2024-06-10,Porto,27.9,56.0,0.9
2024-06-11,Porto,22.8,69.0,3.2
2024-06-12,Porto,22.1,58.2,1.0
2024-06-13,Porto,23.1,50.2,2.6
2024-06-14,Porto,24.2,46.6,2.9
2024-06-15,Porto,23.1,55.4,5.6
2024-06-16,Porto,24.9,54.2,0.8
2024-06-17,Porto,27.5,54.7,1.7
2024-06-18,Porto,25.0,63.9,0.8
2024-06-19,Porto,29.5,37.9,1.1
2024-06-20,Porto,25.6,42.4,0.3
2024-06-21,Porto,28.9,50.3,0.5
2024-06-22,Porto,23.6,40.7,2.7
2024-06-23,Porto,19.7,36.2,1.4
2024-06-24,Porto,24.9,52.9,1.0
2024-06-25,Porto,24.0,53.0,0.6
2024-06-26,Porto,21.9,51.8,2.4
2024-06-27,Porto,25.2,61.8,2.9
2024-06-28,Porto,31.0,53.4,0.3
2024-06-29,Porto,27.3,63.1,0.4
2024-06-30,Porto,24.3,52.0,1.1
2024-07-01,Porto,30.5,56.3,0.8
2024-07-02,Porto,25.6,46.9,1.4
2024-07-03,Porto,25.5,52.1,0.3
2024-07-04,Porto,28.4,61.4,0.7
2024-07-05,Porto,22.7,51.0,1.5
2024-07-06,Porto,28.6,54.5,0.5
2024-07-07,Porto,25.2,56.2,1.1
2024-07-08,Porto,24.6,59.5,1.2
2024-07-09,Porto,29.5,39.1,1.2
2024-07-10,Porto,26.9,58.0,0.8
2024-07-11,Porto,26.3,44.3,1.7
2024-07-12,Porto,27.4,44.1,0.7
2024-07-13,Porto,25.1,63.0,2.5
2024-07-14,Porto,24.7,59.6,0.3
2024-07-15,Porto,24.4,52.3,2.5
2024-07-16,Porto,27.8,68.9,2.1
2024-07-17,Porto,28.2,45.8,4.0
2024-07-18,Porto,30.4,48.7,2.2
2024-07-19,Porto,25.1,46.2,0.2
2024-07-20,Porto,22.8,48.7,0.5
2024-07-21,Porto,27.7,62.8,0.5
2024-07-22,Porto,23.6,48.7,0.6
2024-07-23,Porto,25.1,48.2,1.5
2024-07-24,Porto,25.8,46.6,0.6
2024-07-25,Porto,27.3,57.8,1.1
2024-07-26,Porto,26.9,67.0,1.2
2024-07-27,Porto,23.5,58.4,0.8
2024-07-28,Porto,23.0,55.3,0.2
2024-07-29,Porto,25.1,51.6,0.4
2024-07-30,Porto,21.9,56.1,2.3
2024-07-31,Porto,27.5,47.1,0.5
2024-08-01,Porto,31.9,58.7,2.3
2024-08-02,Porto,24.8,62.6,0.1
2024-08-03,Porto,25.5,62.6,0.3
2024-08-04,Porto,22.2,59.2,2.0
2024-08-05,Porto,28.6,57.7,1.4
2024-08-06,Porto,26.3,58.6,5.0
2024-08-07,Porto,20.8,50.8,2.0
2024-08-08,Porto,26.9,53.4,3.0
2024-08-09,Porto,26.6,65.9,0.7
2024-08-10,Porto,24.5,60.1,3.4
2024-08-11,Porto,24.9,61.3,0.3
2024-08-12,Porto,21.3,56.7,3.1
2024-08-13,Porto,18.1,49.7,2.1
2024-08-14,Porto,25.2,48.7,1.8
2024-08-15,Porto,25.1,52.8,2.4
2024-08-16,Porto,18.3,57.9,0.1
2024-08-17,Porto,21.4,57.3,1.8
2024-08-18,Porto,23.6,62.6,0.4
2024-08-19,Porto,15.7,68.8,3.6
2024-08-20,Porto,27.7,45.7,2.4
2024-08-21,Porto,23.2,50.4,1.8
2024-08-22,Porto,21.1,58.2,0.3
2024-08-23,Porto,24.6,65.8,2.4
2024-08-24,Porto,24.5,54.6,1.7
2024-08-25,Porto,19.2,49.6,0.2
2024-08-26,Porto,19.8,55.9,4.0
2024-08-27,Porto,18.6,60.9,1.1
2024-08-28,Porto,20.5,67.5,0.2
2024-08-29,Porto,22.7,55.9,4.1
2024-08-30,Porto,21.3,65.9,0.1
2024-08-31,Porto,20.6,67.8,0.6
2024-09-01,Porto,20.5,63.8,1.0
2024-09-02,Porto,25.0,59.1,1.8
2024-09-03,Porto,21.9,44.3,0.6
2024-09-04,Porto,22.9,60.9,3.0
2024-09-05,Porto,22.1,53.2,1.9
2024-09-06,Porto,17.4,59.8,1.7
2024-09-07,Porto,23.6,67.4,1.8
2024-09-08,Porto,22.0,62.8,0.9
2024-09-09,Porto,18.5,62.2,0.3
2024-09-10,Porto,22.7,56.4,1.1
2024-09-11,Porto,22.2,73.2,0.8
2024-09-12,Porto,22.2,63.8,1.3
2024-09-13,Porto,18.8,59.3,0.9
2024-09-14,Porto,21.3,75.4,1.8
2024-09-15,Porto,21.2,57.4,3.7
2024-09-16,Porto,18.6,57.7,2.1
2024-09-17,Porto,18.8,53.0,0.8
2024-09-18,Porto,19.7,63.1,0.2
2024-09-19,Porto,20.9,53.4,1.6
2024-09-20,Porto,17.0,58.6,1.7
2024-09-21,Porto,14.6,73.8,0.3
2024-09-22,Porto,15.6,62.8,0.3
2024-09-23,Porto,17.6,58.2,1.7
2024-09-24,Porto,23.8,73.0,3.2
2024-09-25,Porto,13.4,64.7,4.7
2024-09-26,Porto,16.1,62.9,2.0
2024-09-27,Porto,17.0,71.7,4.9
2024-09-28,Porto,19.6,60.9,4.4
2024-09-29,Porto,18.4,62.6,0.8
2024-09-30,Porto,18.6,70.9,11.7
2024-10-01,Porto,14.9,71.6,5.9
2024-10-02,Porto,18.7,72.0,2.2
2024-10-03,Porto,15.7,63.7,3.6
2024-10-04,Porto,17.4,78.9,4.1
2024-10-05,Porto,16.5,62.2,16.6
2024-10-06,Porto,16.1,64.2,12.9
2024-10-07,Porto,21.5,70.1,1.8
2024-10-08,Porto,18.2,64.3,2.6
2024-10-09,Porto,17.9,66.1,2.5
2024-10-10,Porto,10.9,76.0,8.0
2024-10-11,Porto,15.7,65.9,12.0
2024-10-12,Porto,14.1,72.3,3.9
2024-10-13,Porto,13.8,75.2,1.0
2024-10-14,Porto,15.8,69.3,3.9
2024-10-15,Porto,10.8,60.2,4.4
2024-10-16,Porto,13.3,76.1,1.3
2024-10-17,Porto,18.0,80.9,10.1
2024-10-18,Porto,14.0,63.8,3.7
2024-10-19,Porto,11.7,76.4,3.1
2024-10-20,Porto,14.1,55.3,2.8
2024-10-21,Porto,13.8,83.3,0.3
2024-10-22,Porto,16.4,73.6,5.6
2024-10-23,Porto,9.8,77.9,4.9
2024-10-24,Porto,14.4,69.9,12.2
2024-10-25,Porto,14.4,72.4,9.1
2024-10-26,Porto,12.9,83.0,0.4
2024-10-27,Porto,11.6,77.4,5.2
2024-10-28,Porto,11.2,74.8,5.2
2024-10-29,Porto,15.1,79.5,4.0
2024-10-30,Porto,12.0,79.9,3.0
2024-10-31,Porto,11.9,77.3,11.5
2024-11-01,Porto,9.4,64.3,5.8
2024-11-02,Porto,8.5,74.7,20.4
2024-11-03,Porto,17.6,70.6,2.0
2024-11-04,Porto,9.1,64.7,3.2
2024-11-05,Porto,10.2,73.4,11.9
2024-11-06,Porto,11.0,80.0,0.5
2024-11-07,Porto,11.4,74.6,4.0
2024-11-08,Porto,8.5,89.1,8.5
2024-11-09,Porto,7.4,60.4,16.6
2024-11-10,Porto,12.8,71.1,2.9
2024-11-11,Porto,11.5,78.6,1.4
2024-11-12,Porto,10.7,65.9,1.6
2024-11-13,Porto,11.7,88.9,2.4
2024-11-14,Porto,6.6,80.9,1.5
2024-11-15,Porto,11.6,82.3,0.7
2024-11-16,Porto,10.4,87.8,12.0
2024-11-17,Porto,7.2,81.9,0.5
2024-11-18,Porto,13.4,86.1,2.6
2024-11-19,Porto,8.9,79.5,3.6
2024-11-20,Porto,8.3,95.5,3.6
2024-11-21,Porto,9.9,76.9,4.1
2024-11-22,Porto,4.8,85.4,13.2
2024-11-23,Porto,8.9,90.6,1.7
2024-11-24,Porto,19.2,84.6,4.2
2024-11-25,Porto,11.3,75.7,0.4
2024-11-26,Porto,11.1,78.4,13.4
2024-11-27,Porto,11.1,78.7,0.2
2024-11-28,Porto,5.3,64.3,6.8
2024-11-29,Porto,5.0,79.1,3.9
2024-11-30,Porto,6.1,90.4,0.7
2024-12-01,Porto,8.5,75.8,6.2
2024-12-02,Porto,3.9,84.9,10.0
2024-12-03,Porto,8.4,94.7,1.9
2024-12-04,Porto,9.6,81.9,3.0
2024-12-05,Porto,12.3,87.3,3.7
2024-12-06,Porto,7.1,88.4,0.5
2024-12-07,Porto,8.6,72.2,4.6
2024-12-08,Porto,7.7,71.4,3.1
2024-12-09,Porto,7.3,76.2,2.4
2024-12-10,Porto,8.6,88.3,5.4
2024-12-11,Porto,7.4,84.5,5.4
2024-12-12,Porto,6.8,87.8,1.6
2024-12-13,Porto,7.6,85.5,1.2
2024-12-14,Porto,6.9,82.8,1.4
2024-12-15,Porto,7.5,87.1,4.2
2024-12-16,Porto,8.5,74.0,3.2
2024-12-17,Porto,6.2,93.2,2.9
2024-12-18,Porto,8.6,76.3,8.6
2024-12-19,Porto,8.4,86.9,2.4
2024-12-20,Porto,7.4,79.3,0.2
2024-12-21,Porto,5.4,75.4,11.0
2024-12-22,Porto,10.2,86.4,9.3
2024-12-23,Porto,11.4,74.3,3.7
2024-12-24,Porto,10.8,85.9,10.0
